Date,Open,High,Low,Close,Volume,Moving_Avg_10
2023-10-09,235.19806274061432,380.9859882176416,244.74123728205547,173.37687856137381,3542,340.1980025375513
2023-10-10,250.2331810559776,323.85947339476564,288.9973420026054,441.9896078245897,1555,345.45921682581377
2023-10-11,137.5927759363476,103.90833896767346,118.25949820095349,453.0239507089389,1609,359.33534792280454
2023-10-12,331.3120563984696,230.58452329759675,156.00963902132708,286.5239024560681,4844,344.5430300401214
2023-10-13,114.37690951869683,307.0846573538846,210.72572311652232,130.279890923915,3156,314.71548461648507
2023-10-14,286.2392072529841,135.14659965793334,488.6130763604203,255.1304359667725,4866,296.495481501647
2023-10-15,317.05785388303065,240.2507724836723,232.5388028412203,421.41506378504135,1371,309.23320148096957
2023-10-16,214.61650085131376,113.28124351654662,292.816423244833,460.7096114184915,3902,331.9590267893441
2023-10-17,336.3333042276043,131.4313988620083,178.43908509535717,181.38909699903832,1615,308.4356083855931
2023-10-18,112.20009997561976,258.7693104806384,344.3120284303073,126.7894448101086,3815,293.0627883454338
2023-10-19,114.93927549968576,153.08630161722414,212.27328620638974,450.94018125313545,2914,320.8191186146099
2023-10-20,429.0402242638633,327.0163393046233,182.7970313753707,255.7619755915501,3253,302.196355391306
2023-10-21,244.07625656450514,375.7859876549063,306.62905137839164,316.70438570702527,1846,288.5643988911146
2023-10-22,150.8242050607539,420.23467964363317,102.20231966416833,487.22632482030355,1042,308.6346411275382
2023-10-23,308.89730402192174,180.06009769792405,103.06561305969014,126.62589116568914,1864,308.2692411517156
2023-10-24,407.99742123944435,166.99303290362792,187.6275236407431,359.32720298083825,2268,318.6889178531221
2023-10-25,186.32841099873727,141.8271361337601,114.68854500032846,129.64216902994684,4358,289.5116283776127
2023-10-26,349.15619032760014,354.57209981745467,143.21030165227654,250.18757138660015,2378,268.4594243744235
2023-10-27,134.1389859975072,382.59029059476046,235.54425973550065,421.5258180773787,1784,292.4730964822576
2023-10-28,120.67268846744308,112.63445793025681,421.03427183192514,273.38889310225375,1475,307.13304131147214
2023-10-29,312.54185262725923,474.4848984974759,328.81945734772034,498.87294156118014,1082,311.9263173422766
2023-10-30,316.2540486440426,120.78851346058897,305.06709038256656,323.62371397864086,2133,318.7124911809857
2023-10-31,354.9719605992826,316.51853412042817,217.39552928324866,228.4648610543814,3237,309.88853871572127
2023-11-01,390.43653348906463,383.6242077803666,472.70148777312653,188.04453036190125,1799,279.97035926988104
2023-11-02,490.34083178501385,448.38764949843426,258.80601649487664,240.20821371446473,1935,291.3285915247586
2023-11-03,306.52013932047817,385.63477285297114,134.8371067183086,249.01330950382032,4980,280.2972021770568
2023-11-04,229.1825891764984,420.6912332279167,346.8266064471205,127.4854710895844,3298,280.0815323830206
2023-11-05,418.0744779074815,235.78007701712244,145.53535739064057,247.82967977070928,4795,279.84574322143146
2023-11-06,208.3329005048297,425.9300454986049,238.08925712067685,285.69540789569,3338,266.2627022032626
2023-11-07,275.5885682822544,132.04593855387006,302.9647754871236,389.09510089552185,2668,277.8333229825894
2023-11-08,131.3825525369064,457.92666242421103,449.68900987407034,362.6917938886432,4272,264.2152082153358
2023-11-09,110.140297366183,319.0369504614945,297.41863213604745,383.5062620916617,4868,270.2034630266378
2023-11-10,485.05936587117003,426.9191079849975,380.9035064126657,103.34547275074284,1325,257.6915241962739
2023-11-11,434.3920482048823,280.92731380732005,497.12673559962815,187.06695983221442,2534,257.59376714330523
2023-11-12,378.38968243747917,357.43107807860997,152.59564795919266,364.6737153599426,4480,270.04031730785306
2023-11-13,263.58117776570793,310.5610643744453,209.89261020780782,293.59574727189886,4678,274.49856108466093
2023-11-14,169.3177280283383,392.63580870213275,257.83043023905856,102.12539026733837,4861,271.96255300243627
2023-11-15,162.5748170684344,132.65199281223585,268.73127141553255,421.79785697272894,2985,289.3593707226383
2023-11-16,200.09715926583812,124.14083359622552,264.4084301062183,409.12382931613496,2964,301.7022128646828
2023-11-17,319.69066588244823,198.8412936040586,463.04440102262197,319.367665197425,1836,294.7294692948731
2023-11-18,385.83836908002496,163.81787204527535,385.61305778674256,126.58533031050885,1507,271.1188229370597
2023-11-19,364.0789506870925,448.7134266368807,343.1620856362815,406.60601981303387,3778,273.4287987091969
2023-11-20,211.97355877837714,187.68559494321772,223.74908714511284,333.4854350925456,4672,296.4427949433772
2023-11-21,481.94611226527763,490.34610232765255,429.5161536885179,412.78399086318365,3119,319.0144980464741
2023-11-22,395.1587666783074,234.75831670844275,482.0242045939956,400.6987969583362,2270,322.6170062063134
2023-11-23,321.7416210045603,172.8471662754797,428.4793130200906,421.20082878313485,1640,335.377514357437
2023-11-24,344.6882984937409,415.87940285699165,100.62604207658916,307.20322656184993,4795,355.8852979868882
2023-11-25,267.84002497111595,363.48311020035044,354.56054807336284,156.129807277406,3987,329.3184930173559
2023-11-26,199.09239580046298,299.2782865812556,120.45415257684029,368.4629893518755,2878,325.2524090209299
2023-11-27,242.38907146050462,322.1454203750525,203.04288813348876,348.18951402078824,1607,328.13459390326625
2023-11-28,403.13844418574763,387.68071130890553,123.80988013910867,396.90127487963485,4658,355.16618836017886
2023-11-29,105.75739545190234,191.38189653251948,341.51818117975506,167.9524024202941,2958,331.3008266209049
2023-11-30,146.4290562027665,498.53356642269677,374.6359653970427,177.99007996011568,1565,315.75129110766187
2023-12-01,118.4010568087011,489.9172648587132,145.79505522636205,456.16380688773137,2367,320.0892727101167
2023-12-02,116.29152092758805,360.13027453877476,253.5355532179918,399.9911193808283,4996,320.0185049523659
2023-12-03,442.1842336044029,179.81698037165805,282.49460358221677,463.29139548012915,3101,324.2275616220653
2023-12-04,381.46314375200944,372.09129697251655,247.62120870436664,403.4861284655683,2753,333.85585181243715
2023-12-05,289.6695316349301,128.87936359167034,148.4100001940772,338.86212239612075,3575,352.1290833243087
2023-12-06,139.1336642604006,112.26100088232242,267.57911607499017,361.65309481114946,3658,351.44809387023605
2023-12-07,296.64635004673295,203.07315540448548,400.47121912336723,455.65116957600395,4603,362.1942594257576
2023-12-08,289.3887083122263,285.04918269572653,128.4030658133022,331.5227018047762,2581,355.6564021182717
2023-12-09,169.28074796400608,447.3090021633522,132.07200563276137,352.956529731355,2986,374.15681484937784
2023-12-10,273.5406596951892,390.8676279065232,241.9085167343937,162.59068640144022,3240,372.6168754935103
2023-12-11,259.40189375894937,397.0826084799924,476.69028464757,289.5684880464411,4966,355.9573436093812
2023-12-12,346.3400392208866,270.1973337792301,367.42905868916563,386.5588447832396,3105,354.61411614962236
2023-12-13,354.0374603470575,238.37399701878516,371.4679826690259,208.37707932654615,4508,329.12268453426407
2023-12-14,118.1216039088178,248.41550519384108,244.767996335146,180.90167220981397,4182,306.86423890868866
2023-12-15,249.8450458505885,495.05982549442314,337.46431648341536,225.53072328976623,1128,295.53109899805315
2023-12-16,350.3439662856946,116.04367656499299,104.05247361109735,196.6002511971334,2872,279.02581463665155
2023-12-17,301.2545034320351,446.81259844897943,354.43841856381687,185.96505481455836,1705,252.05720316050702
2023-12-18,442.5959364753289,331.47016342895733,465.3147790304947,269.9403371472348,4996,245.8989666947529
2023-12-19,363.477452647578,275.4461676758362,345.0293873379277,463.13540555341365,1851,256.91685427695876
2023-12-20,165.17377083257188,390.1030641660546,449.479437386538,302.8238586954873,4397,270.94017150636347
2023-12-21,128.22749896017194,294.66757656988113,389.5892221864375,175.16815232612922,1007,259.50013793433226
2023-12-22,356.96771128252624,449.36929523266423,148.2233665614761,130.78866775234962,3076,233.92312023124327
2023-12-23,110.60452421664873,460.2807456045034,460.9813229143367,378.4624580551701,2135,250.93165810410565
2023-12-24,334.3102325093853,268.68837074938216,126.57753774230996,253.11950577455514,3994,258.15344146057976
2023-12-25,476.092096569983,210.73111889402063,313.58698901910554,428.7323786341437,4744,278.4736069950175
2023-12-26,330.1896711503516,336.9401314373449,156.85484951738306,363.8043074563081,3178,295.194012620935
2023-12-27,255.26797048260877,464.9453382466764,104.68264429236163,418.4965802165474,3235,318.4471651611339
2023-12-28,357.3152873769413,184.2648756022666,268.8137040510556,208.7784157673795,2698,312.3309730231484
2023-12-29,283.30115619660666,349.1866334253931,218.01628306166248,376.9435689844232,3756,303.71178936624926
2023-12-30,318.24671572637396,352.6240880370082,294.40019751904117,205.6247938774875,2498,293.99188288444935
2023-12-31,476.5859235106101,393.2452089661124,330.8799546938203,475.6273917801166,4435,324.0378068298481
2024-01-01,254.4410551203097,152.62707405090393,117.49562892357895,354.54971261334975,4275,346.4139113159481
2024-01-02,484.4762255295657,386.32998587283544,149.20131804949824,229.80472007013682,3259,331.5481375174448
2024-01-03,462.14025678242547,463.6130082662564,323.4569585801702,207.80474491690904,2644,327.0166614316801
2024-01-04,178.31645391571857,171.87324354809678,237.2669412690633,176.3706340286574,1275,301.78048697113155
2024-01-05,127.74452035006618,195.01732996955104,391.6693950197792,377.85638355749114,4144,303.1856945812498
2024-01-06,140.31120055097065,488.55803761665584,360.9166594367759,187.48624519917092,2702,280.0846610795122
2024-01-07,107.28873026061989,172.3907810837959,438.2417451959627,338.1213063709956,2795,293.0189501398738
2024-01-08,137.77718430237135,441.7540373478316,376.9971306676901,205.85401077014293,1242,275.9099943184458
2024-01-09,373.20270936654276,296.9111425792139,271.97243095605927,364.7875779175474,4858,291.8262727224518
2024-01-10,128.4754593840916,198.89242976127082,369.18664895777295,425.9758914162157,4173,286.86112268606166
2024-01-11,227.59025211750452,448.29996050900456,210.15246970216742,411.21009725786126,4034,292.5271611505128
2024-01-12,437.95012438778184,278.1221020010662,222.52539951128506,404.3405323723127,3732,309.9807423807304
2024-01-13,109.30877429433035,305.9269415718761,415.5940639683173,175.08896227690082,1170,306.7091641167296
2024-01-14,425.7873930355743,243.6933477599063,278.5678065606329,135.35397879380747,1652,302.6074985932446
2024-01-15,212.74190990935998,337.18034057397097,419.352136207341,379.57953139495424,2932,302.77981337699094
2024-01-16,147.2659310486625,165.4095490340091,428.96894946731135,247.33888551774052,3235,308.76507740884784
2024-01-17,378.6948661456603,256.4326146607043,443.0249350645135,272.9384905613389,4512,302.2467958278822
2024-01-18,351.5771387119536,487.764928934115,466.6540943364829,112.45963711735642,2109,292.90735846260355
2024-01-19,450.98880541082116,203.253373080451,272.3940882053185,203.83057971001966,2499,276.8116586418508
2024-01-20,394.02841752155433,362.6946658165169,227.54672732845552,113.47056154978561,3099,245.56112565520775
2024-01-21,421.39237215393945,230.07602568987795,332.87949863764555,451.67430904049905,3158,249.60754683347153
2024-01-22,212.8138290285226,409.38925027464023,248.46896937505102,197.3586732874122,2972,228.90936092498146
2024-01-23,170.97581751188915,152.3494642873399,340.4296667200932,322.9348678292032,3924,243.69395148021172
2024-01-24,400.24590065634334,487.9284180314179,382.2343450575298,115.59172826445217,4925,241.7177264272762
2024-01-25,422.7338957069056,281.5158165534557,375.3620073968547,366.7389565222632,2066,240.4336689400071
2024-01-26,496.2020568002693,194.42018533858558,249.82115480804853,229.21093830163755,3258,238.62087421839678
2024-01-27,265.0470707645706,129.39869893200506,166.7440806795011,459.16767478306633,3035,257.24379264056955
2024-01-28,248.80723431711326,167.9031620350163,272.211735384883,455.24727557361433,4271,291.52255648619536
2024-01-29,410.56518429679875,307.9095794224071,157.0376576327635,230.1162473446991,4881,294.15112324966327
2024-01-30,236.32141610120715,234.8012705725145,456.0388140735233,460.38435827618713,1857,328.8425029223034
2024-01-31,472.3029302414259,431.55334635304376,238.35098429514295,498.46306939951154,4823,333.5213789582047
2024-02-01,443.3651007372047,272.35500946472234,161.78389888932952,430.1662656495792,3674,356.8021381944214
2024-02-02,271.5976109500074,199.48570903505197,110.17910396230035,437.9485391020916,2049,368.30350532171025
2024-02-03,400.34842711659894,346.857994641612,358.3289545145937,199.60349444363595,4990,376.7046819396286
2024-02-04,401.81714963387293,382.7108867541783,354.7609269818973,330.6809595431025,1298,373.0988822417125
2024-02-05,141.24954753437305,166.81676316037994,236.24166663251665,126.90236558694714,4148,362.8680249702435
2024-02-06,461.0211626718267,167.04768651532706,128.6847555390604,137.96717472866789,1923,330.74797496480363
2024-02-07,302.10094897914286,114.66857077341719,263.8515579580928,499.5570448133162,1136,335.17895188877384
2024-02-08,430.5829864430967,394.5608060262562,224.48699802535742,230.65569977036438,2043,335.23289713134034
2024-02-09,228.0198404122447,365.52181104872204,370.8482558940037,399.27356481953854,3487,329.1218177856755
2024-02-10,458.2092913984802,289.85235029992555,342.31169978107613,422.66602121072657,1210,321.542112966797
2024-02-11,255.68067149366524,437.6681795876789,245.837491279016,443.2093084028917,3799,322.84641724212827
2024-02-12,104.33506059211935,422.2680611800213,187.15702170199603,499.0513189608626,2574,328.95669522800534
2024-02-13,462.15279056770544,334.14174575870084,495.21438646223675,196.59859410274714,3482,328.65620519391643
2024-02-14,136.51467071445342,447.30851220530343,281.6006484784459,116.14033074387989,1779,307.2021423139942
2024-02-15,227.72545503616595,182.3364840147073,375.30969431209485,264.47660719783437,2230,320.9595664750829
2024-02-16,480.024786820322,144.76784775909115,156.2211870313443,152.0322679315788,3486,322.366075795374
2024-02-17,480.24285877502246,207.89984460679585,294.2358798637591,108.97035566482205,2802,283.3074068805246
2024-02-18,329.37515524931445,122.83474243572594,111.0146879477862,244.17073085659445,3713,284.6589099891476
2024-02-19,352.73488486791973,312.4678112004128,302.18204716417995,413.4953004300946,2065,286.08108355020323
2024-02-20,279.3782087913279,474.6422769179846,485.6069628470809,326.4722764900283,1410,276.46170907813337
2024-02-21,217.28430867922583,115.73741626740386,253.6826851943201,225.11119568414162,4594,254.65189780625838
2024-02-22,231.4658181479664,148.84396560401072,115.59840502996464,361.73680219708785,3853,240.92044612988087
2024-02-23,369.00738243081537,280.8796113133741,112.38231636773742,192.80727212352429,3657,240.54131393195863
2024-02-24,400.949811775072,473.55000701116194,255.19470397874778,105.75257842883401,1426,239.50253870045404
2024-02-25,416.6316174903394,226.4624419907002,164.00997458527763,405.74135457457095,4346,253.62901343812769
2024-02-26,415.8472571178215,302.893923475357,109.34083853127436,349.4972339456036,2471,273.3755100395302
2024-02-27,136.48244121947613,116.62914362015684,402.48544558007075,404.92104980038397,3949,302.9705794530863
2024-02-28,297.7681218810326,159.33728038483554,283.40920355275625,115.57520667506624,1941,290.11102703493356
2024-02-29,123.02350400665772,494.65204918353874,215.6979087890618,434.84785113226087,2907,292.24628210515016
2024-03-01,319.8115529294942,486.0474785744182,460.0332732065923,347.8104800145213,1741,294.3801024575995
2024-03-02,276.6122005493508,101.97599237376384,146.45558408021026,325.35814028505604,2392,304.40479691769093
2024-03-03,455.08167310331993,480.72471416929557,482.3675315821277,349.8456192458126,2243,303.21567862256336
2024-03-04,240.36600502083147,355.64797512620015,225.58668695094113,445.7732987473456,2600,328.5122812849455
2024-03-05,146.82680657104234,447.1673178080089,455.3614689234725,334.7746026235628,4938,351.4144837044184
2024-03-06,157.19667282113434,281.89594225354364,341.17715059178465,332.38015195527174,2255,344.07836344248847
2024-03-07,404.6042526869889,306.2384114317001,430.68294389659496,496.27166282630634,1327,358.7558063305588
2024-03-08,347.2872253265044,295.5386321027681,493.6052652841857,402.6920668274272,2466,358.5329080332631
2024-03-09,140.4490704491161,366.74570301844176,215.3621751274983,276.9175221804541,3099,374.6671395838019
2024-03-10,133.64272244599897,155.86050190252516,484.4541941630372,382.95880001317107,4957,369.4782344718929
2024-03-11,380.387652583648,111.98943594907118,255.79275796096815,255.6921886767154,2966,360.2664053381123
2024-03-12,129.1052025456774,223.17197663647636,254.20476189476892,191.5501849933996,1375,346.8856098089467
2024-03-13,428.74402371614246,381.87230509465866,236.15484170180227,338.74075075510376,1262,345.77512295987583
2024-03-14,382.4968908625985,180.74138084917934,316.56304293903406,471.2728392455806,1266,348.32507700969927
2024-03-15,132.5395122567599,369.37297332996695,161.65801727139484,471.6558080061851,3406,362.0131975479615
2024-03-16,133.93508563407676,487.96481844290815,321.4845941432045,236.7621112421961,4388,352.45139347665395
2024-03-17,494.65583140047016,137.56028631576737,316.6819249640016,311.070986488678,4395,333.93132584289106
2024-03-18,249.70831830244813,369.0408472900505,404.760725041948,184.65435942794448,2944,312.12755510294284
2024-03-19,248.25685882675637,277.50008772182844,433.45998477503423,498.25244379955336,4979,334.2610472648527
2024-03-20,425.119826903001,447.25690175100215,276.1765401249696,492.4471631471743,4737,345.2098835782531
2024-03-21,478.89943095354346,170.85991577895436,220.9332997405975,359.80357188297893,2893,355.6210218988794
2024-03-22,494.4004255291484,377.0503808904658,203.73395892683777,421.7656238709894,2901,378.6425657866384
2024-03-23,401.35127410357666,435.24611585924407,177.84953468194877,386.04006451348,3699,383.372497162476
2024-03-24,250.5038342123663,477.8456877896093,123.05903287960996,337.26328761578725,4634,369.9715419994967
2024-03-25,133.4002866794675,373.2992113158583,236.97919153388534,121.33919879555907,2652,334.93988107843404
2024-03-26,410.8587663709747,298.8699056033709,208.09907685231332,281.9057370210644,2444,339.4542436563209
2024-03-27,323.361699894322,347.13889608048555,486.56695434656297,369.9145208669642,1045,345.3385970941496
2024-03-28,269.6888036987905,447.5619937914873,323.08353050001756,371.0126455534739,4892,363.97442570670245
2024-03-29,462.5417540378944,328.2438986555319,238.910815612203,249.24904736895343,1599,339.0740860636425
2024-03-30,144.47899292246052,112.15482387873475,332.1870403974784,476.6767946632122,1719,337.49704921524625
2024-03-31,297.0500417163437,472.3794782027911,155.6786805382782,166.9428128947124,2912,318.21097331641965
2024-04-01,104.54145790696762,375.81070041262444,277.61749968088117,300.1437784862243,2292,306.04878877794306
2024-04-02,287.4642567976505,370.60535431089863,350.4937285684255,376.3535906203291,1600,305.080141388628
2024-04-03,122.52131027273494,186.27006095908686,295.55913271698057,378.8543223567237,1380,309.23924486272165
2024-04-04,147.52716650722877,363.55418809306286,260.7115202617297,359.4555827075262,1117,333.0508832539184
2024-04-05,147.01049871084194,257.5457622616634,497.53935555987925,210.11528538074407,4637,325.87183808988635
2024-04-06,359.6841208464254,360.49319081659684,452.1259048595708,162.48262747464878,3163,305.1286487506548
2024-04-07,398.41795170616933,142.6372121231963,349.36238326377605,354.37613073068434,4701,303.4649972683759
2024-04-08,333.34750603886386,363.1381218412144,327.75094447291315,339.72084645577513,1259,312.51217717705805
2024-04-09,484.86901938981674,499.76549030826664,348.2641919298336,171.7424041156964,2098,282.01873812230644
2024-04-10,249.94823180948163,119.28481554422241,180.52484312897332,382.05565822822535,2503,303.5300226556577
2024-04-11,214.28483451274428,490.8696736885269,258.05509730572743,282.06879669346256,3352,301.7225244763816
2024-04-12,447.4396512757841,262.7631842891483,115.78381315635973,367.1042366412612,3054,300.79758907847474
2024-04-13,189.43833540778104,448.30138013490364,290.21841499473067,434.9468319080603,1365,306.4068400336085
2024-04-14,485.2890157762445,412.9541936233094,317.20983358306523,167.89137143076925,2657,287.25041890593275
2024-04-15,104.86178987592653,326.8065043946671,191.09989444128382,107.65794719873467,3570,277.00468508773184
2024-04-16,487.95153068305564,395.3796837005306,485.6115388662055,411.6410345583147,4419,301.9205257960984
2024-04-17,117.26396478023045,451.4062245205392,463.7818443748968,343.8789700610464,2461,300.8708097291346
2024-04-18,456.45724547922845,261.6561286604132,388.85729418236235,379.85582784884866,3024,304.8843078684419
2024-04-19,311.08044363451995,230.8132646252955,313.35465150614505,435.26198999545704,4286,331.236266456418
2024-04-20,497.18591844772016,367.0373542254339,447.98766385907396,421.1243739298002,3476,335.14313802657546
2024-04-21,129.51862589415956,423.13837677650343,152.26093752938516,484.3680587715299,1790,355.37306423438224
2024-04-22,321.5417137605283,404.9140539106463,416.203917709954,314.3740315408473,4569,350.1000437243409
2024-04-23,487.7210142476396,419.1254595434538,149.92832558673933,295.39825306396216,4611,336.145185839931
2024-04-24,309.2391376680595,274.2333259251732,417.68426501976217,260.75487995629203,1746,345.4315366924833
2024-04-25,351.759455254105,427.1336864700086,210.30702730054279,161.4764171376818,3414,350.81338368637796
2024-04-26,378.29947559384686,148.08362214824336,450.8362324072756,329.042893152809,1312,342.55356954582743
2024-04-27,281.8164259071093,317.79563918433985,477.61683753015916,210.80500973039153,1537,329.24617351276197
2024-04-28,351.0232320336254,102.30346419924862,159.51838776204625,468.5230048851902,1920,338.1128912163961
2024-04-29,333.72572476924006,229.83433196010813,285.0702420261574,333.27632171083906,2077,327.9143243879343
2024-04-30,460.46320419639557,246.58461394855914,492.39495126507404,337.13607220324405,4612,319.5154942152787
2024-05-01,118.17855213658315,258.4690766437021,293.3629743892586,241.96986435080402,2490,295.2756747732061
2024-05-02,212.38527583689213,378.18688267594484,445.41900900581805,120.79574079108299,3912,275.91784569822966
2024-05-03,480.1645936306235,255.4232405081383,335.49260885252795,112.69750614919545,4235,257.64777100675303
2024-05-04,456.10551355636653,279.47744904901225,250.13196316784075,269.33405766127896,3829,258.50568877725175
2024-05-05,282.26270111428516,195.01765234973098,214.31342221034808,133.82615123889514,3381,255.74066218737306
2024-05-06,348.0530391206147,249.30071665173602,181.2892364344349,342.73878221605565,4618,257.1102510936977
2024-05-07,210.95247319245306,190.9078509052606,404.7192765510789,452.389202255863,1797,281.26867034624485
2024-05-08,175.24846388950454,129.27836950737745,254.61620272921115,453.16592660748887,1347,279.7329625184747
2024-05-09,285.4793619759929,341.3794373525511,304.51018488030047,363.61816405289295,1272,282.7671467526801
2024-05-10,241.34089121042112,367.2851194220065,296.93019200047274,184.49273258917242,4010,267.50281279127296
2024-05-11,333.4624447403488,347.7961384038458,330.9116116932525,445.19873254354883,1719,287.8256996105474
2024-05-12,131.09385478599393,285.39761752022895,446.23085824982087,454.43737412528327,2773,321.18986294396746
2024-05-13,489.7579230664666,251.91431207169194,492.29573743337176,178.66143398118348,4485,327.7862557271663
2024-05-14,494.48429779184113,445.3334598287301,263.0336834295268,394.9704343082709,3547,340.34989339186546
2024-05-15,379.26468560789806,307.6327140544872,431.0075688425212,214.6078195708492,4164,348.4280602250609
2024-05-16,314.43854653764816,291.6727510518924,405.81111786188706,421.05612494117184,1684,356.25979449757244
2024-05-17,223.81104651453109,110.25682632257427,329.4115805822293,498.8951599614411,3126,360.9103902681303
2024-05-18,425.51800788277944,236.49913105046255,482.41885744477327,112.01040213175713,1621,326.7948378205571
2024-05-19,373.89246902155173,252.07824751434282,180.18980621136112,458.94634631637274,3039,336.3276560469051
2024-05-20,165.04677573795652,259.5291123587602,143.70568412384856,349.05221343946323,4288,352.78360413193417
2024-05-21,464.370873797537,332.0689476909329,441.58478678216886,489.35304766592844,1946,357.1990356441721
2024-05-22,429.0148971692676,313.4410186907514,275.6599266534993,286.00380701057105,3405,340.3556789327009
2024-05-23,479.9199653167696,343.16203711737785,438.7875416828242,438.9551722285495,3665,366.3850527574375
2024-05-24,390.287803355344,405.9533046168513,457.23608207816596,124.9576274393109,1506,339.3837720705415
2024-05-25,345.366078374316,425.1942954864374,124.98303744762858,234.1116200313183,2582,341.3341521165884
2024-05-26,267.29721451624755,387.24923049059777,453.38590519442425,126.80661510048398,4252,311.9092011325196
2024-05-27,473.0913933416053,482.2094783819739,279.32762214776886,490.13725339162824,3623,311.03341047553835
2024-05-28,446.42555580016335,107.29303307054465,304.1729956016929,426.7895629087347,4317,342.5113265532361
2024-05-29,118.08746804247576,178.31119427341844,350.6370044372841,441.0189684983882,1243,340.7185887714377
2024-05-30,110.5467897989008,103.02514999125685,470.5530426920347,475.1860925735577,1505,353.33197668484706
2024-05-31,250.58534675121984,358.9898856618412,107.64643777190561,134.04139444791414,1421,317.8008113630457
2024-06-01,424.2213323127332,459.2122195799948,290.73738732712684,254.23903700533336,4391,314.6243343625219
2024-06-02,494.9104517259778,197.39291863051972,375.08881697222427,128.41395561760083,4158,283.57021270142707
2024-06-03,160.16675644141128,470.81381791852266,389.0827830792914,184.31724062001143,3264,289.5061740194971
2024-06-04,337.652286140854,124.10695611582435,377.0129726148432,191.74631081506894,4561,285.2696430978721
2024-06-05,252.3563426524086,473.77441072220574,153.77405176324874,287.6428844190315,4590,301.3532700297269
2024-06-06,487.96575912584126,240.64907489585377,219.75823534867249,207.42486698145703,4349,273.08203138870977
2024-06-07,436.8475692542835,140.5683313796866,243.4862101668054,140.39124272710444,2872,244.44219937054677
2024-06-08,435.3314818844551,294.34870367453027,421.774883071802,166.9964356376431,4793,217.03994608447223
2024-06-09,287.4772639179881,202.71062708820318,211.50394896582122,158.91022542083635,4056,185.41235936920012
2024-06-10,265.9278009350661,213.94916078476913,184.28198554688126,489.2307191649193,2192,220.93129184090063
2024-06-11,209.3628287722825,222.9159859705146,482.97920761523847,403.71700276738943,1329,235.87908841710623
2024-06-12,122.55019866037085,421.21035913306537,103.54531404538756,487.1045861078248,1649,271.7481514661286
2024-06-13,445.88895050202126,315.6645106701018,499.12834227279126,275.8961946031634,2464,280.9060468644438
2024-06-14,425.16040365203105,224.52307966240147,370.7285195429582,211.34739266506264,1390,282.8661550494432
2024-06-15,499.8870693144522,344.13351332436736,431.38771977964683,419.31727888367465,2519,296.03359449590755
2024-06-16,498.65473482956213,386.4602696892774,217.84775853847725,230.5015672164587,1380,298.3412645194077
2024-06-17,322.172682241051,209.0496002934135,105.72611106682399,219.7533494821393,4377,306.2774751949112
2024-06-18,407.5949660722042,265.4196406101406,395.14780742461204,193.00239688313246,1741,308.8780713194601
2024-06-19,477.90629195297123,148.75443733477903,433.6578388002703,151.87159128969415,3010,308.17420790634594
2024-06-20,439.8589562709646,172.45973981387212,396.19045278140766,202.5852244067064,1819,279.5096584305246
2024-06-21,198.93924069727905,372.4471415859931,157.14011492033544,242.12789938955507,1672,263.3507480927411
2024-06-22,280.2176541240374,172.57533907825078,401.37116890278764,369.59768325829214,3560,251.60005780778792
2024-06-23,151.663766060598,310.06535346682404,407.5691128430564,125.02593688778063,2771,236.51303203624963
2024-06-24,481.62041090348896,383.6185046889731,363.41620626802194,184.2027758661372,3996,233.79857035635706
2024-06-25,342.469853780352,142.75076923789754,406.4463731182345,423.6094561166706,2211,234.22778807965665
2024-06-26,191.4571222013851,326.9248878515614,438.36857587109284,158.7687694335083,1929,227.05450830136164
2024-06-27,368.68027376234267,202.6251134805455,345.4416456949834,237.0580586090086,2539,228.78497921404855
2024-06-28,347.25129618315833,485.1707500950319,135.44188558787164,445.86356874325605,1912,254.07109640006092
2024-06-29,243.2650872131362,293.4182586879699,295.0511238668844,161.97012445737707,1643,255.08094971682917
2024-06-30,145.42303687985162,422.39701991006325,131.059733868642,133.09473424727597,1426,248.13190070088612
2024-07-01,368.6292782371198,320.0906168625047,263.0172124129723,293.81519803200433,1501,253.3006305651311
2024-07-02,308.1230803615173,117.36501314192766,262.84259565025104,220.96780451141456,1729,238.4376426904433
2024-07-03,408.9273566942557,353.2605502376089,126.40393765609663,325.3633457935416,2283,258.47138358101944
2024-07-04,308.0654004447973,480.56133688266283,239.52821358779173,421.52195619339005,4584,282.2033016137447
2024-07-05,440.87260012741604,340.64472805853245,144.39923951652594,154.85939526109726,3118,255.3282955281874
2024-07-06,320.7627355097942,427.6755437707161,423.29408400368885,332.279633821714,3525,272.67938196700794
2024-07-07,324.37518861415447,453.68258533936313,479.0752103857883,302.20350415594555,4249,279.19392652170166
2024-07-08,450.66144106333803,191.231908779573,128.92659010317544,157.63151440527983,1456,250.37072108790397
2024-07-09,261.39314648495883,184.81793596329067,482.0460829166806,349.599394211593,3236,269.13364806332567
2024-07-10,153.6060913802563,344.3923955403967,309.03063973469807,209.45616714430867,1290,276.76979135302884
2024-07-11,111.51307052533559,264.4113879226819,219.82627118154954,295.133727417605,4591,276.9016442915889
2024-07-12,402.0549022694476,435.94452114668815,130.74483011046541,132.90892971082474,4836,268.09575681152995
2024-07-13,348.12382054138584,460.0092493592045,300.24970722816715,283.83362288544924,1919,263.94278452072075
2024-07-14,381.63190723968944,241.36855172108724,417.80621779629945,222.58538721712813,3339,244.04912762309453
